file_name,begin,end,wrong_word,correct_word,process,main_category,sub_category_1
n_dictation_8_2.txt,463,469, می‌کن,می‌کند.,Omission,Punctuation,None
n_dictation_8_2.txt,470,473, کف,کف,ADD,Main signs,Consonants
n_dictation_8_2.txt,557,562, شنها,شن‌ها,Replacement,Form,Boundary
n_dictation_8_2.txt,638,644, سوگان,سوگند,Replacement,Main signs,Vowels
n_dictation_8_20.txt,141,144, اس,است،,Omission,Punctuation,None
n_dictation_8_20.txt,187,189, د,دو،,Omission,Punctuation,None
n_dictation_8_20.txt,228,229,د,؛,Replacement,Punctuation,None
n_dictation_8_20.txt,234,239, انسا,انسان،,Omission,Punctuation,None
n_dictation_8_20.txt,294,297, بو,بود،,Omission,Punctuation,None
n_dictation_8_20.txt,308,312, دخت,دختر،,Omission,Punctuation,None
n_dictation_8_20.txt,329,332, گف,گفت:,Omission,Punctuation,None
n_dictation_8_20.txt,333,337, باب,بابا،,Omission,Punctuation,None
n_dictation_8_20.txt,349,354, دوای,دوای,ADD,Main signs,Consonants
n_dictation_8_20.txt,363,368, بخور,بخورم،,Omission,Punctuation,None
n_dictation_8_20.txt,445,449, جدی,جدیدی,Replacement,Main signs,Vowels
n_dictation_8_20.txt,450,458, می‌خواه,می‌خواهد،,Omission,Punctuation,None
n_dictation_8_20.txt,459,462, گف,گفت:,Omission,Punctuation,None
n_dictation_8_20.txt,463,468, دختر,دخترم،,Omission,Punctuation,None
n_dictation_8_20.txt,508,511, گف,گفت:,Omission,Punctuation,None
n_dictation_8_20.txt,512,514, ن,نه،,Omission,Punctuation,None
n_dictation_8_20.txt,520,524, نیس,نیست؛,Omission,Punctuation,None
n_dictation_8_20.txt,577,581, سخت,سختی،,Omission,Punctuation,None
n_dictation_8_20.txt,595,599, خور,خورد؛,Omission,Punctuation,None
n_dictation_8_20.txt,624,627, گف,گفت:,Omission,Punctuation,None
n_dictation_8_21.txt,66,70, خوش,خشک,Replacement,Main signs,Vowels
n_dictation_8_21.txt,142,145, اس,است،,Omission,Punctuation,None
n_dictation_8_21.txt,165,168, دا,داده,Omission,Main signs,Consonants
n_dictation_8_21.txt,183,185, د,دو،,Omission,Punctuation,None
n_dictation_8_21.txt,224,225,د,؛,Replacement,Punctuation,None
n_dictation_8_21.txt,230,235, انسا,انسان،,Omission,Punctuation,None
n_dictation_8_21.txt,282,286, چار,چاره‌ای,Replacement,Main signs,Vowels
n_dictation_8_21.txt,287,290,‌بو,بود،,Omission,Punctuation,None
n_dictation_8_21.txt,301,306, دوخت,دختر,Replacement,Main signs,Vowels
n_dictation_8_21.txt,323,326, گف,گفت:,Omission,Punctuation,None
n_dictation_8_21.txt,327,331, باب,بابا،,Omission,Punctuation,None
n_dictation_8_21.txt,355,360, بخور,بخورم،,Omission,Punctuation,None
n_dictation_8_21.txt,385,392, می‌داه,می‌دهی,Replacement,Main signs,Vowels
n_dictation_8_21.txt,412,418, دوختر,دخترش,Replacement,Main signs,Vowels
n_dictation_8_21.txt,434,437, با,بازی,Replacement,Main signs,Vowels
n_dictation_8_21.txt,438,442, جدی,جدیدی,Replacement,Main signs,Vowels
n_dictation_8_21.txt,443,451, می‌خواه,می‌خواهد،,Omission,Punctuation,None
n_dictation_8_21.txt,452,455, گف,گفت:,Omission,Punctuation,None
n_dictation_8_21.txt,456,461, دختر,دخترم،,Omission,Punctuation,None
n_dictation_8_21.txt,476,481, نباش,نباشد،,Omission,Punctuation,None
n_dictation_8_21.txt,482,487, اسگا,اشکالی,Replacement,Main signs,Consonants
n_dictation_8_21.txt,482,487, اسگا,اشکالی,Replacement,Main signs,Consonants
n_dictation_8_21.txt,482,487, اسگا,اشکالی,Replacement,Main signs,Vowels
n_dictation_8_21.txt,495,500, دوخت,دختر,Replacement,Main signs,Vowels
n_dictation_8_21.txt,501,504, گف,گفت:,Omission,Punctuation,None
n_dictation_8_21.txt,505,507, ن,نه،,Omission,Punctuation,None
n_dictation_8_21.txt,513,517, نیس,نیست؛,Replacement,Punctuation,None
n_dictation_8_21.txt,522,525, غو,قول,Replacement,Main signs,Consonants
n_dictation_8_21.txt,542,547, بدهی,بدهی,ADD,Main signs,Consonants
n_dictation_8_21.txt,571,575, سخت,سختی،,Omission,Punctuation,None
n_dictation_8_21.txt,589,593, خور,خورد؛,Omission,Punctuation,None
n_dictation_8_21.txt,618,621, گف,گفت:,Omission,Punctuation,None
n_dictation_8_21.txt,638,641, تی,تیغ,Replacement,Main signs,Consonants
n_dictation_8_22.txt,140,143, اس,است؛,Omission,Punctuation,None
n_dictation_8_22.txt,182,184, د,دو،,Omission,Punctuation,None
n_dictation_8_22.txt,223,224,د,؛,Replacement,Punctuation,None
n_dictation_8_22.txt,229,234, انسا,انسان،,Omission,Punctuation,None
n_dictation_8_22.txt,289,292, بو,بود،,Omission,Punctuation,None
n_dictation_8_22.txt,324,327, گف,گفت:,Omission,Punctuation,None
n_dictation_8_22.txt,328,332, باب,بابا،,Omission,Punctuation,None
n_dictation_8_22.txt,356,361, بخور,بخورم،,Omission,Punctuation,None
n_dictation_8_22.txt,427,432, عصبا,اسباب,Replacement,Main signs,Consonants
n_dictation_8_22.txt,427,432, عصبا,اسباب,Replacement,Main signs,Consonants
n_dictation_8_22.txt,438,446, می‌خواه,می‌خواهد،,Omission,Punctuation,None
n_dictation_8_22.txt,447,450, گف,گفت:,Omission,Punctuation,None
n_dictation_8_22.txt,451,456, دختر,دخترم،,Omission,Punctuation,None
n_dictation_8_22.txt,471,476, نباش,نباشد،,Omission,Punctuation,None
n_dictation_8_22.txt,477,482, اشکا,اشکالی,Replacement,Main signs,Vowels
n_dictation_8_22.txt,495,498, گف,گفت:,Omission,Punctuation,None
n_dictation_8_22.txt,499,501, ن,نه،,Omission,Punctuation,None
n_dictation_8_22.txt,507,511, نیس,نیست؛,Omission,Punctuation,None
n_dictation_8_22.txt,564,568, سخت,سختی،,Omission,Punctuation,None
n_dictation_8_22.txt,582,586, خور,خورد؛,Omission,Punctuation,None
n_dictation_8_22.txt,611,614, گف,گفت:,Omission,Punctuation,None
n_dictation_8_23.txt,139,142, اس,است؛,Omission,Punctuation,None
n_dictation_8_23.txt,181,183, د,دو،,Omission,Punctuation,None
n_dictation_8_23.txt,222,223,د,؛,Omission,Punctuation,None
n_dictation_8_23.txt,228,233, انسا,انسان،,Omission,Punctuation,None
n_dictation_8_23.txt,243,248, همه‌,همه,ADD,Main signs,Consonants
n_dictation_8_23.txt,290,293, بو,بود،,Omission,Punctuation,None
n_dictation_8_23.txt,325,328, گف,گفت:«,Omission,Punctuation,None
n_dictation_8_23.txt,325,328, گف,گفت:«,Omission,Punctuation,None
n_dictation_8_23.txt,329,333, باب,بابا!,Omission,Punctuation,None
n_dictation_8_23.txt,357,362, بخور,بخورم،,Omission,Punctuation,None
n_dictation_8_23.txt,393,394,ی,؟»,Omission,Punctuation,None
n_dictation_8_23.txt,439,447, می‌خواه,می‌خواهد،,Omission,Punctuation,None
n_dictation_8_23.txt,448,451, گف,گفت:«,Omission,Punctuation,None
n_dictation_8_23.txt,448,451, گف,گفت:«,Omission,Punctuation,None
n_dictation_8_23.txt,452,457, دختر,دخترم!,Omission,Punctuation,None
n_dictation_8_23.txt,490,491,د,.»,Omission,Punctuation,None
n_dictation_8_24.txt,90,93, اس,است؛,Omission,Punctuation,None
n_dictation_8_24.txt,132,134, د,دو،,Omission,Punctuation,None
n_dictation_8_24.txt,179,184, انسا,انسان،,Omission,Punctuation,None
n_dictation_8_24.txt,220,225, آن‌چ,آنچه,Replacement,Form,Boundary
n_dictation_8_24.txt,264,265,د,0,ADD,Punctuation,None
n_dictation_8_24.txt,329,336, چیزهاا,چیزهایی,Replacement,Main signs,Consonants
n_dictation_8_24.txt,416,417,د,؛,Replacement,Punctuation,None
n_dictation_8_24.txt,552,556, دیگ,دیگری,Replacement,Main signs,Vowels
n_dictation_8_25.txt,75,83, می‌گوین,می گویند،,Omission,Punctuation,None
n_dictation_8_25.txt,103,108, مطال,مطالعه,Omission,Main signs,Consonants
n_dictation_8_25.txt,134,137, اس,است.,Omission,Punctuation,None
n_dictation_8_25.txt,192,195, شف,شفاء,Omission,Main signs,Consonants
n_dictation_8_25.txt,200,204, دار,دارد.,Omission,Punctuation,None
n_dictation_8_25.txt,218,226, دانش‌من,دانشمند,Replacement,Form,Boundary
n_dictation_8_25.txt,277,285, دانش‌گا,دانشگاه,Replacement,Form,Boundary
n_dictation_8_25.txt,300,310, دانش‌جویا,دانشجویان,Replacement,Form,Boundary
n_dictation_8_25.txt,313,323, دانش‌مندا,دانشمندان,Replacement,Form,Boundary
n_dictation_8_25.txt,352,359, می‌کنن,می‌کنند.,Omission,Punctuation,None
n_dictation_8_25.txt,369,374, طبّی,طبیب,ADD,Diacritic signs,Tashdid
n_dictation_8_25.txt,377,385, دانش‌من,دانشمند,Replacement,Form,Boundary
n_dictation_8_25.txt,417,424, در گذش,درگذشت,Replacement,Form,Boundary
n_dictation_8_25.txt,562,563,د,؛,Replacement,Punctuation,None
n_dictation_8_25.txt,593,594,د,؛,Replacement,Punctuation,None
n_dictation_8_25.txt,628,631, حت,حتّی,Omission,Diacritic signs,Tashdid
n_dictation_8_25.txt,711,716, بزنی,؟,Omission,Punctuation,None
n_dictation_8_25.txt,720,724, همس,هم سر,Replacement,Form,Boundary
n_dictation_8_25.txt,733,735, ر,را؟,Omission,Punctuation,None
n_dictation_8_25.txt,746,747,د,؟!,Replacement,Punctuation,None
n_dictation_8_25.txt,746,747,د,؟1,Omission,Punctuation,None
n_dictation_8_25.txt,752,756, مرد,مریم,Replacement,Main signs,Consonants
n_dictation_8_25.txt,817,818,ت,:«,Replacement,Punctuation,None
n_dictation_8_25.txt,846,852, قولتو,قولتان,Replacement,Main signs,Consonants
n_dictation_8_25.txt,857,861, کنی,کنید.»,Omission,Punctuation,None
n_dictation_8_25.txt,857,861, کنی,کنید.«,Omission,Punctuation,None
n_dictation_8_25.txt,893,895, ش,شد،,Omission,Punctuation,None
n_dictation_8_25.txt,937,941, کنن,کنند.,Omission,Punctuation,None
n_dictation_8_25.txt,958,963, بسیا,بسیار،,Omission,Punctuation,None
n_dictation_8_26.txt,75,78, گف,0,ADD,Main signs,Consonants
n_dictation_8_26.txt,75,78, گف,0,ADD,Main signs,Consonants
n_dictation_8_26.txt,75,78, گف,0,ADD,Main signs,Consonants
n_dictation_8_26.txt,95,99, حاف,حافظه‌ی,Omission,Main signs,Consonants
n_dictation_8_26.txt,95,99, حاف,حافظه‌ی,ADD,Main signs,Consonants
n_dictation_8_26.txt,100,105, انسا,انسان،,Omission,Punctuation,None
n_dictation_8_26.txt,116,123, فرامیش,فراموشی,Replacement,Main signs,Consonants
n_dictation_8_26.txt,137,140, اس,است؛,Omission,Punctuation,None
n_dictation_8_26.txt,168,169,ت,.,Replacement,Punctuation,None
n_dictation_8_26.txt,179,181, د,دو،,Omission,Punctuation,None
n_dictation_8_26.txt,226,231, انسا,انسان،,Omission,Punctuation,None
n_dictation_8_26.txt,235,239, حاف,حافظه,Omission,Main signs,Consonants
n_dictation_8_26.txt,285,288, بو,بود؛,Omission,Punctuation,None
n_dictation_8_26.txt,292,296, نگا,ناگهان,Replacement,Main signs,Vowels
n_dictation_8_26.txt,292,296, نگا,ناگهان,Omission,Main signs,Consonants
n_dictation_8_26.txt,318,321, گف,گفت:«,Omission,Punctuation,None
n_dictation_8_26.txt,318,321, گف,گفت:«,Omission,Punctuation,None
n_dictation_8_26.txt,322,326, باب,بابا!,Omission,Punctuation,None
n_dictation_8_26.txt,338,341, دو,دوای,Omission,Main signs,Consonants
n_dictation_8_26.txt,349,353, بخر,بخورم,Replacement,Main signs,Vowels
n_dictation_8_26.txt,384,385,ی,؟»,Omission,Punctuation,None
n_dictation_8_26.txt,431,435, جدی,جدیدی,Replacement,Main signs,Vowels
n_dictation_8_26.txt,445,448, گف,گفت:«,Omission,Punctuation,None
n_dictation_8_26.txt,445,448, گف,گفت:«,Omission,Punctuation,None
n_dictation_8_26.txt,449,454, دختر,دخترم!,Omission,Punctuation,None
n_dictation_8_26.txt,475,480, اشقا,اشکالی,Replacement,Main signs,Consonants
n_dictation_8_26.txt,475,480, اشقا,اشکالی,Replacement,Main signs,Vowels
n_dictation_8_26.txt,486,487,د,.»,Omission,Punctuation,None
n_dictation_8_26.txt,493,496, گف,گفت:«,Omission,Punctuation,None
n_dictation_8_26.txt,493,496, گف,گفت:«,Omission,Punctuation,None
n_dictation_8_26.txt,497,499, ن,نه،,Omission,Punctuation,None
n_dictation_8_26.txt,505,509, نیس,نیست؛,Omission,Punctuation,None
n_dictation_8_26.txt,522,524, ا,آن,Omission,Diacritic signs,Madd
n_dictation_8_26.txt,538,539,ی,.«,Omission,Punctuation,None
n_dictation_8_26.txt,562,566, سخت,سختی،,Omission,Punctuation,None
n_dictation_8_26.txt,585,590, انگا,آنگاه,Omission,Diacritic signs,Madd
n_dictation_8_26.txt,608,611, گف,گفت:«,Omission,Punctuation,None
n_dictation_8_26.txt,608,611, گف,گفت:«,Omission,Punctuation,None
n_dictation_8_26.txt,632,636, بزن,بزنی.»,Omission,Punctuation,None
n_dictation_8_27.txt,45,49, حاف,حافظه,Omission,Main signs,Consonants
n_dictation_8_27.txt,52,57, انسا,انسان،,Omission,Punctuation,None
n_dictation_8_27.txt,89,92, اس,است؛,Omission,Punctuation,None
n_dictation_8_27.txt,117,120, اس,است.,Omission,Punctuation,None
n_dictation_8_27.txt,173,174,د,؛,Replacement,Punctuation,None
n_dictation_8_27.txt,179,184, انسا,انسان،,Omission,Punctuation,None
n_dictation_8_27.txt,188,192, حاف,حافظه,Omission,Main signs,Consonants
n_dictation_8_27.txt,217,218,د,؛,Replacement,Punctuation,None
n_dictation_8_27.txt,219,225, آن‌چر,آنچه را,Replacement,Form,Boundary
n_dictation_8_27.txt,219,225, آن‌چر,آنچه را,Replacement,Form,Boundary
n_dictation_8_27.txt,226,229, دی,دیده,Omission,Main signs,Consonants
n_dictation_8_27.txt,231,235, شنی,شنیده,Omission,Main signs,Consonants
n_dictation_8_27.txt,262,263,د,؛,Replacement,Punctuation,None
n_dictation_8_27.txt,327,333, چیزها,چیزهایی,Replacement,Main signs,Vowels
n_dictation_8_27.txt,369,373, آور,آورد.,Omission,Punctuation,None
n_dictation_8_27.txt,401,405, روش,رشد,Replacement,Main signs,Vowels
n_dictation_8_27.txt,413,414,د,؛,Replacement,Punctuation,None
n_dictation_8_27.txt,427,435, نمی‌شون,نمی‌شوند.,Omission,Punctuation,None
n_dictation_8_27.txt,486,489, گی,گیاه,Omission,Main signs,Consonants
n_dictation_8_27.txt,727,729, ش,شد؛,Omission,Punctuation,None
n_dictation_8_27.txt,736,745, معالجه‌ا,معالجه‌ی,Replacement,Main signs,Vowels
n_dictation_8_27.txt,746,752, بیمار,بیماران,Omission,Main signs,Consonants
n_dictation_8_27.txt,794,802, می‌گفتن,می‌گفتند.,Omission,Punctuation,None
n_dictation_8_27.txt,820,828, بزرگ‌وا,بزرگوار,Replacement,Form,Boundary
n_dictation_8_27.txt,843,847, کیم,قیمت,Replacement,Main signs,Consonants
n_dictation_8_27.txt,871,877, شخصیّ,شخصیت,ADD,Diacritic signs,Tashdid
n_dictation_8_27.txt,886,890, ترق,ترقّی,Omission,Diacritic signs,Tashdid
n_dictation_8_28.txt,58,65, ویژهاگ,ویژگی‌های,Replacement,Main signs,Vowels
n_dictation_8_28.txt,100,101,د,؛,Replacement,Punctuation,None
n_dictation_8_28.txt,102,107, بگون,به گونه,Replacement,Form,Boundary
n_dictation_8_28.txt,139,143, داش,داشت،,Omission,Punctuation,None
n_dictation_8_28.txt,245,246,د,.,Replacement,Punctuation,None
n_dictation_8_28.txt,278,279,د,.,Replacement,Punctuation,None
n_dictation_8_28.txt,349,356, می‌نشس,می‌نشست؛,Omission,Punctuation,None
n_dictation_8_28.txt,401,404, بو,بود،,Omission,Punctuation,None
n_dictation_8_28.txt,405,413, می‌پرسی,می‌پرسید:«,Omission,Punctuation,None
n_dictation_8_28.txt,405,413, می‌پرسی,می‌پرسید:«,Omission,Punctuation,None
n_dictation_8_28.txt,414,418, محم,محمّد,Omission,Diacritic signs,Tashdid
n_dictation_8_28.txt,435,436,ت,؟»,Omission,Punctuation,None
n_dictation_8_28.txt,502,503, ,که,Omission,Main signs,Consonants
n_dictation_8_28.txt,504,511, چه‌گون,چگونه,Replacement,Form,Boundary
n_dictation_8_28.txt,522,527, تغضی,تغذیه,Replacement,Main signs,Consonants
n_dictation_8_28.txt,530,535, انسا,انسان،,Omission,Punctuation,None
n_dictation_8_28.txt,550,556, خوراک,خوراک,Replacement,Main signs,Vowels
n_dictation_8_29.txt,51,56, تکبّ,تکبّر،,Omission,Punctuation,None
n_dictation_8_29.txt,70,71,ت,؛,Replacement,Punctuation,None
n_dictation_8_29.txt,177,183, می کش,می‌کوشد,Replacement,Main signs,Vowels
n_dictation_8_29.txt,261,264, دی,دید،,Omission,Punctuation,None
n_dictation_8_29.txt,289,293, گری,گریست,Omission,Main signs,Consonants
n_dictation_8_29.txt,296,299, گف,گفت:«,Omission,Punctuation,None
n_dictation_8_29.txt,296,299, گف,گفت:«,Omission,Punctuation,None
n_dictation_8_29.txt,307,313, پیغمب,پیغمبر!,Omission,Punctuation,None
n_dictation_8_29.txt,361,362,ی,.,Replacement,Punctuation,None
n_dictation_8_29.txt,414,415,د,.»,Omission,Punctuation,None
n_dictation_8_29.txt,447,452, گفتن,گفتند:«,Omission,Punctuation,None
n_dictation_8_29.txt,447,452, گفتن,گفتند:«,Omission,Punctuation,None
n_dictation_8_29.txt,457,462, بزنی,بزنیم؟!,Omission,Punctuation,None
n_dictation_8_29.txt,457,462, بزنی,بزنیم؟!,Omission,Punctuation,None
n_dictation_8_29.txt,481,483, ر,را؟,Omission,Punctuation,None
n_dictation_8_29.txt,488,494, می‌شو,می‌شود؟!»,Omission,Punctuation,None
n_dictation_8_29.txt,488,494, می‌شو,می‌شود؟!»,Omission,Punctuation,None
n_dictation_8_29.txt,549,556, می‌کرد,می‌کرد و,Replacement,Form,Boundary
n_dictation_8_29.txt,557,563, می‌گف,می‌گفت:«,Omission,Punctuation,None
n_dictation_8_29.txt,557,563, می‌گف,می‌گفت:«,Omission,Punctuation,None
n_dictation_8_29.txt,572,579, داده ا,داده‌اید,Omission,Main signs,Consonants
n_dictation_8_29.txt,605,606,د,.»,Omission,Punctuation,None
n_dictation_8_29.txt,638,645, تراشید,تراشیدند,Omission,Main signs,Consonants
n_dictation_8_29.txt,654,658, موث,مؤثر,Omission,Main signs,Consonants
n_dictation_8_3.txt,68,72, تکب,تکبّر,Omission,Diacritic signs,Tashdid
n_dictation_8_3.txt,93,98,.تکّب,تکبّر,Displacement,Diacritic signs,Tashdid
n_dictation_8_3.txt,118,123, دارن,دارنده,Omission,Main signs,Tashdid
n_dictation_8_3.txt,159,166, می دان,می‌داند.,Omission,Punctuation,None
n_dictation_8_3.txt,171,176, متکب,متکبّر,Omission,Diacritic signs,Tashdid
n_dictation_8_3.txt,255,261, بگذرن,بگذارند.,Replacement,Main signs,Vowels
n_dictation_8_3.txt,255,261, بگذرن,بگذارند,Omission,Punctuation,None
n_dictation_8_3.txt,270,273, ای,این,Replacement,Main signs,Consonants
n_dictation_8_3.txt,274,278, موا,مواد،,Omission,Punctuation,None
n_dictation_8_3.txt,282,285, اص,اصلی,Replacement,Main signs,Vowels
n_dictation_8_3.txt,310,318, زندگی‌ه,زندگی,Replacement,Main signs,Vowels
n_dictation_8_3.txt,310,318, زندگی‌ه,زندگی,ADD,Main signs,Consonants
n_dictation_8_3.txt,328,331, هس,است.,Omission,Punctuation,None
n_dictation_8_3.txt,328,331, هس,است.,Replacement,Main signs,Consonants
n_dictation_8_3.txt,378,387, نیاز شدن,نیازمندند,Displacement,Main signs,Consonants
n_dictation_8_3.txt,378,387, نیاز شدن,نیازمندند,Replacement,Main signs,Consonants
n_dictation_8_3.txt,378,387, نیاز شدن,نیازمندند,Replacement,Form,Boundary
n_dictation_8_3.txt,489,493, محم,محمّد,Omission,Diacritic signs,Tashdid
n_dictation_8_3.txt,520,523, غا,غار,Replacement,Main signs,Consonants
n_dictation_8_3.txt,524,529, مشغو,مشغول,Replacement,Main signs,Consonants
n_dictation_8_3.txt,536,539, بو,بود،,Omission,Punctuation,None
n_dictation_8_3.txt,563,569, پیامب,پیامبری,Replacement,Main signs,Vowels
n_dictation_8_3.txt,654,662, می خوان,می‌خواند.,Omission,Punctuation,None
n_dictation_8_3.txt,676,685, بیست هشت,بیست و هشتم,Replacement,Main signs,Vowels
n_dictation_8_3.txt,707,713,رشصت س,شصت و سه,Replacement,Main signs,Vowels
n_dictation_8_3.txt,720,725, درحا,درحالی,Replacement,Main signs,Vowels
n_dictation_8_3.txt,751,754, بو,بود،,Omission,Punctuation,None
n_dictation_8_3.txt,755,757, ا,از,Replacement,Main signs,Consonants
n_dictation_8_3.txt,797,801, موث,مؤثر,Omission,Main signs,Consonants
n_dictation_8_3.txt,802,808,"
غم غص",غم و غصه,Replacement,Main signs,Vowels
n_dictation_8_30.txt,49,53, خام,خانه,Replacement,Main signs,Consonants
n_dictation_8_30.txt,60,66, راجار,را جارو,Replacement,Form,Boundary
n_dictation_8_30.txt,67,74, می کرد,می کرد؛,Omission,Punctuation,None
n_dictation_8_30.txt,67,74, می کرد,می‌کرد؛,ADD,Main signs,Consonants
n_dictation_8_30.txt,107,110,د.ب,؛ به,Replacement,Form,Boundary
n_dictation_8_30.txt,107,108,د,؛,Replacement,Punctuation,None
n_dictation_8_30.txt,140,147, می‌نشس,می‌نشست؛,Omission,Punctuation,None
n_dictation_8_30.txt,177,181, اشا,ایشان,Replacement,Main signs,Vowels
n_dictation_8_30.txt,191,194, بو,بود،,Omission,Punctuation,None
n_dictation_8_30.txt,195,203, می‌پرسی,می‌پرسید:«,Omission,Punctuation,None
n_dictation_8_30.txt,195,203, می‌پرسی,می‌پرسید:«,Omission,Punctuation,None
n_dictation_8_30.txt,204,208, محم,محمّد,Omission,Diacritic signs,Tashdid
n_dictation_8_30.txt,214,217, یک,یک,Replacement,Main signs,Vowels
n_dictation_8_30.txt,226,227,ت,؟»,Omission,Punctuation,None
n_dictation_8_30.txt,279,283, بین,بیندیش,Omission,Main signs,Consonants
n_dictation_8_30.txt,279,283, بین,بیندیش,Replacement,Main signs,Vowels
n_dictation_8_30.txt,287,294, چه گون,چگونه,Replacement,Form,Boundary
n_dictation_8_30.txt,305,310, تغزی,تغذیه,Replacement,Main signs,Consonants
n_dictation_8_30.txt,313,319, انسان,انسان و,Replacement,Form,Boundary
n_dictation_8_30.txt,332,336, خور,خوراک,Replacement,Main signs,Vowels
n_dictation_8_30.txt,337,343, حیوان,حیوانات,Replacement,Main signs,Vowels
n_dictation_8_30.txt,346,350, هزا,هیزم,Replacement,Main signs,Vowels
n_dictation_8_30.txt,346,350, هزا,هیزم,Replacement,Main signs,Vowels
n_dictation_8_30.txt,356,362, سوزند,سوزاندن,Replacement,Main signs,Vowels
n_dictation_8_30.txt,365,383, چوب ،پوست،برگ،ریش,چوب، پوست، برگ، ریشه,Replacement,Form,Boundary
n_dictation_8_30.txt,386,390, سقی,بقیه,Replacement,Main signs,Consonants
n_dictation_8_30.txt,397,400,ن،ه,، هر,Replacement,Form,Boundary
n_dictation_8_30.txt,427,431,.مرد,مریم,Replacement,Main signs,Consonants
n_dictation_8_30.txt,437,445,‌آموزکلا,آموز کلاس,Replacement,Form,Boundary
n_dictation_8_30.txt,446,449, او,اوّل,Omission,Diacritic signs,Tashdid
n_dictation_8_30.txt,460,464,د.ما,. ماه,Replacement,Form,Boundary
n_dictation_8_30.txt,465,467,‌ه,های,Omission,Main signs,Consonants
n_dictation_8_30.txt,468,471, او,اوّل,Omission,Diacritic signs,Tashdid
n_dictation_8_30.txt,480,484,ش،سخ,، سخت,Replacement,Form,Boundary
n_dictation_8_30.txt,485,489, بیا,بیدار,Omission,Main signs,Consonants
n_dictation_8_30.txt,490,492, ش,شده,Omission,Main signs,Consonants
n_dictation_8_30.txt,496,501,د.دکت,. دکتر,Replacement,Form,Boundary
n_dictation_8_30.txt,502,507, دارو,دارویی,Omission,Main signs,Vowels
n_dictation_8_30.txt,508,516, رابرای‌,را برایش,Replacement,Form,Boundary
n_dictation_8_30.txt,510,516,ابرای‌,برایش,Replacement,Form,Boundary
n_dictation_8_30.txt,517,521, دوس,نوشت,Replacement,Main signs,Consonants
n_dictation_8_30.txt,517,521, دوس,نوشت,Replacement,Main signs,Consonants
n_dictation_8_30.txt,544,547, بو,بود.,Omission,Punctuation,None
n_dictation_8_30.txt,565,568, کا,کاری,Replacement,Main signs,Vowels
n_dictation_8_30.txt,583,585, م,نمی,Omission,Main signs,Consonants
n_dictation_8_30.txt,586,593,‌شدبخور,شد بخورد,Replacement,Form,Boundary
n_dictation_8_30.txt,595,644,"
مانع،گردش،چرخیدن،محصولات،آلودگی، غریب،قصد ، مختل",مانع، گردش، چرخیدن، محصولات، آلودگی، غریب، قصد، مختلف,Replacement,Form,Boundary
n_dictation_8_31.txt,40,44,"
توض",تواضع,Replacement,Main signs,Vowels
n_dictation_8_31.txt,40,44,"
توض",تواضع,Replacement,Main signs,Vowels
n_dictation_8_31.txt,40,44,"
توض",تواضع,Omission,Main signs,Consonants
n_dictation_8_31.txt,75,80, بزرگ,بزرگ,Replacement,Main signs,Vowels
n_dictation_8_31.txt,97,100, صف,صفتی,Replacement,Main signs,Vowels
n_dictation_8_31.txt,108,111, اس,است؛,Omission,Punctuation,None
n_dictation_8_31.txt,163,170, می‌دان,می‌داند.,Omission,Punctuation,None
n_dictation_8_31.txt,287,290, اص,اصلی,Replacement,Main signs,Vowels
n_dictation_8_31.txt,327,335, احسان‌ه,انسان‌ها,Replacement,Main signs,Consonants
n_dictation_8_31.txt,345,350, احسا,انسان,Replacement,Main signs,Consonants
n_dictation_8_31.txt,364,368, مان,ماندن,Omission,Main signs,Consonants
n_dictation_8_31.txt,383,387, حیا,حیاتی,Replacement,Main signs,Consonants
n_dictation_8_31.txt,383,387, حیا,حیاتی,Replacement,Main signs,Vowels
n_dictation_8_31.txt,388,397, نیازمندن,نیازمندند.,Omission,Punctuation,None
n_dictation_8_31.txt,420,425, احسا,انسان,Replacement,Main signs,Consonants
n_dictation_8_31.txt,438,442, شد ,شده,Replacement,Form,Boundary
n_dictation_8_31.txt,443,446, اس,است؛,Omission,Punctuation,None
n_dictation_8_31.txt,532,535, حر,حراء,Omission,Main signs,Consonants
n_dictation_8_31.txt,575,581, پیامب,پیامبری,Replacement,Main signs,Vowels
n_dictation_8_31.txt,591,594,د.ا,. او,Replacement,Form,Boundary
n_dictation_8_31.txt,609,613, مدّ,مدت,ADD,Diacritic signs,Tashdid
n_dictation_8_31.txt,806,809, غض,غصه,Replacement,Main signs,Consonants
n_dictation_8_31.txt,835,841,،خاصّی,خاصیت,ADD,Diacritic signs,Tashdid
n_dictation_8_31.txt,858,862,،موث,مؤثر,Omission,Main signs,Consonants
n_dictation_8_32.txt,118,122, غرم,حرمت,Displacement,Main signs,Consonants
n_dictation_8_32.txt,188,195, مسمندا,مستمندان,Omission,Main signs,Consonants
n_dictation_8_32.txt,334,337, کو,خود,Replacement,Main signs,Consonants
n_dictation_8_32.txt,385,392, نه دید,ندیده,ADD,Main signs,Consonants
n_dictation_8_32.txt,440,447, فایدها,فایده,Omission,Main signs,Consonants
n_dictation_8_32.txt,477,486, به اندیش,بیاندیشی,Replacement,Main signs,Consonants
n_dictation_8_32.txt,489,491, پ,این,Replacement,Main signs,Vowels
n_dictation_8_32.txt,489,491, پ,این,Replacement,Main signs,Consonants
n_dictation_8_32.txt,511,516, تغزی,تغذیه,Replacement,Main signs,Consonants
